symbol,date,price
HYG,2022/05/03,77.986
IAU,2022/05/03,35.47
ICLN,2022/05/03,19.04
IEAA.L,2022/05/03,4.921
IEF,2022/05/03,101.758
IEFM.L,2022/05/03,733.75
IEMG,2022/05/03,51.929
IEUS,2022/05/03,55.198
IEVL.L,2022/05/03,7.208
IGF,2022/05/03,48.65
INDA,2022/05/03,43.94
IUMO.L,2022/05/03,10.32
IUVL.L,2022/05/03,8.78
IVV,2022/05/03,416.851
IWM,2022/05/03,187.994
IXN,2022/05/03,52
JPEA.L,2022/05/03,5.042
JPM,2022/05/03,121.951
KR,2022/05/03,54.578
LQD,2022/05/03,111.828
MCHI,2022/05/03,51.053
META,2022/05/03,212.03
MVEU.L,2022/05/03,53.24
OGN,2022/05/03,32.178
PG,2022/05/03,156.21
PPL,2022/05/03,27.924
PRU,2022/05/03,108.396
PYPL,2022/05/03,90.71
RE,2022/05/03,277.849
REET,2022/05/03,27.225
ROL,2022/05/03,32.614
ROST,2022/05/03,100.074
SEGA.L,2022/05/03,99.929
SHY,2022/05/03,82.667
SLV,2022/05/03,20.83
SPMV.L,2022/05/03,78.07
TLT,2022/05/03,117.527
UNH,2022/05/03,497.845
URI,2022/05/03,312.45
V,2022/05/03,208.162
VRSK,2022/05/03,199.736
VXX,2022/05/03,27.05
WRK,2022/05/03,50.921
XLB,2022/05/03,85.067
XLC,2022/05/03,60.704
XLE,2022/05/03,77.653
XLF,2022/05/03,34.787
XLI,2022/05/03,95.556
XLK,2022/05/03,143.455
XLP,2022/05/03,75.841
XLU,2022/05/03,70.244
XLV,2022/05/03,129.356
XLY,2022/05/03,164.479
XOM,2022/05/03,87.296
ABBV,2022/05/04,150.185
ACN,2022/05/04,313.744
AEP,2022/05/04,99.932
AIZ,2022/05/04,186.164
ALLE,2022/05/04,117.98
AMAT,2022/05/04,118.52
AMP,2022/05/04,282.211
AMZN,2022/05/04,125.928
AVB,2022/05/04,220.685
AVY,2022/05/04,184.604
AXP,2022/05/04,177.157
BDX,2022/05/04,252.685
BF-B,2022/05/04,67.059
BMY,2022/05/04,75.784
BR,2022/05/04,148.643
CARR,2022/05/04,39.241
CDW,2022/05/04,176.561
CE,2022/05/04,156.08
CHTR,2022/05/04,448.34
CNC,2022/05/04,82.91
CNP,2022/05/04,31.17
COP,2022/05/04,102.603
CTAS,2022/05/04,399.992
CZR,2022/05/04,66.39
DG,2022/05/04,241.368
DPZ,2022/05/04,352.179
DRE,2022/05/04,52.726
DXC,2022/05/04,30.89
EWA,2022/05/04,24.599
EWC,2022/05/04,38.013
EWG,2022/05/04,25.941
EWH,2022/05/04,21.467
EWJ,2022/05/04,57.502
EWL,2022/05/04,45.608
EWQ,2022/05/04,32.846
EWT,2022/05/04,57.32
EWU,2022/05/04,32.457
EWY,2022/05/04,68.26
EWZ,2022/05/04,31.61
FTV,2022/05/04,62.636
GOOG,2022/05/04,122.575
GPC,2022/05/04,134.289
GSG,2022/05/04,24.43
HIG,2022/05/04,72.871
HIGH.L,2022/05/04,5.088
HST,2022/05/04,20.055
HYG,2022/05/04,78.779
IAU,2022/05/04,35.82
ICLN,2022/05/04,19.834
IEAA.L,2022/05/04,4.9
IEF,2022/05/04,102.416
IEFM.L,2022/05/04,727.7
IEMG,2022/05/04,52.522
IEUS,2022/05/04,55.9
IEVL.L,2022/05/04,7.139
IGF,2022/05/04,49.636
INDA,2022/05/04,43.86
IUMO.L,2022/05/04,10.168
IUVL.L,2022/05/04,8.728
IVV,2022/05/04,429.402
IWM,2022/05/04,193.011
IXN,2022/05/04,53.684
JPEA.L,2022/05/04,5.032
JPM,2022/05/04,125.986
KR,2022/05/04,55.554
LQD,2022/05/04,112.923
MCHI,2022/05/04,51.282
META,2022/05/04,223.41
MVEU.L,2022/05/04,52.605
OGN,2022/05/04,32.922
PG,2022/05/04,157.36
PPL,2022/05/04,28.638
PRU,2022/05/04,110.214
PYPL,2022/05/04,92.72
RE,2022/05/04,284.479
REET,2022/05/04,27.524
ROL,2022/05/04,33.97
ROST,2022/05/04,103.531
SEGA.L,2022/05/04,99.879
SHY,2022/05/04,82.886
SLV,2022/05/04,21.28
SPMV.L,2022/05/04,77.24
TLT,2022/05/04,118.175
UNH,2022/05/04,505.816
URI,2022/05/04,320.51
V,2022/05/04,214.111
VRSK,2022/05/04,193.159
VXX,2022/05/04,24.85
WRK,2022/05/04,52.503
XLB,2022/05/04,87.826
XLC,2022/05/04,62.789
XLE,2022/05/04,80.878
XLF,2022/05/04,35.852
XLI,2022/05/04,98.324
XLK,2022/05/04,148.492
XLP,2022/05/04,77.549
XLU,2022/05/04,71.811
XLV,2022/05/04,132.224
XLY,2022/05/04,169.308
XOM,2022/05/04,90.77
ABBV,2022/05/05,150.77
ACN,2022/05/05,297.641
AEP,2022/05/05,98.88
AIZ,2022/05/05,188.715
ALLE,2022/05/05,113.299
AMAT,2022/05/05,113.193
AMP,2022/05/05,269.45
AMZN,2022/05/05,116.407
AVB,2022/05/05,214.971
AVY,2022/05/05,178.491
AXP,2022/05/05,170.372
BDX,2022/05/05,258.764
BF-B,2022/05/05,65.005
BMY,2022/05/05,75.724
BR,2022/05/05,142.392
CARR,2022/05/05,37.797
CDW,2022/05/05,170.679
CE,2022/05/05,151.55
CHTR,2022/05/05,456.2
CNC,2022/05/05,84.82
CNP,2022/05/05,30.772
COP,2022/05/05,101.615
CTAS,2022/05/05,385.739
CZR,2022/05/05,62.95
DG,2022/05/05,233.116
DPZ,2022/05/05,340.702
DRE,2022/05/05,50.747
DXC,2022/05/05,29.73
EWA,2022/05/05,23.707
EWC,2022/05/05,36.802
EWG,2022/05/05,25.048
EWH,2022/05/05,20.916
EWJ,2022/05/05,55.927
EWL,2022/05/05,44.383
EWQ,2022/05/05,31.835
EWT,2022/05/05,55.23
EWU,2022/05/05,31.474
EWY,2022/05/05,65.88
EWZ,2022/05/05,30.244
FTV,2022/05/05,61.008
GOOG,2022/05/05,116.746
GPC,2022/05/05,129.441
GSG,2022/05/05,24.33
HIG,2022/05/05,71.628
HIGH.L,2022/05/05,5.044
HST,2022/05/05,19.676
HYG,2022/05/05,77.381
IAU,2022/05/05,35.67
ICLN,2022/05/05,19.059
IEAA.L,2022/05/05,4.886
IEF,2022/05/05,101.389
IEFM.L,2022/05/05,729.2
IEMG,2022/05/05,50.594
IEUS,2022/05/05,53.637
IEVL.L,2022/05/05,7.094
IGF,2022/05/05,48.59
INDA,2022/05/05,42.62
IUMO.L,2022/05/05,10.175
IUVL.L,2022/05/05,8.808
IVV,2022/05/05,414.16
IWM,2022/05/05,185.182
IXN,2022/05/05,51.133
JPEA.L,2022/05/05,5.008
JPM,2022/05/05,122.834
KR,2022/05/05,53.642
LQD,2022/05/05,111.192
MCHI,2022/05/05,48.696
META,2022/05/05,208.28
MVEU.L,2022/05/05,52.5
OGN,2022/05/05,34.588
PG,2022/05/05,154.46
PPL,2022/05/05,28.548
PRU,2022/05/05,106.43
PYPL,2022/05/05,85.43
RE,2022/05/05,282.432
REET,2022/05/05,26.828
ROL,2022/05/05,33.322
ROST,2022/05/05,99.516
SEGA.L,2022/05/05,100.269
SHY,2022/05/05,82.747
SLV,2022/05/05,20.78
SPMV.L,2022/05/05,77.325
TLT,2022/05/05,114.937
UNH,2022/05/05,492.962
URI,2022/05/05,303.2
V,2022/05/05,204.849
VRSK,2022/05/05,187.56
VXX,2022/05/05,27
WRK,2022/05/05,53.926
XLB,2022/05/05,85.107
XLC,2022/05/05,60.474
XLE,2022/05/05,79.661
XLF,2022/05/05,34.807
XLI,2022/05/05,95.755
XLK,2022/05/05,141.351
XLP,2022/05/05,76.08
XLU,2022/05/05,71.077
XLV,2022/05/05,129.655
XLY,2022/05/05,159.82
XOM,2022/05/05,89.394
ABBV,2022/05/06,151.414
ACN,2022/05/06,294.692
AEP,2022/05/06,98.87
AIZ,2022/05/06,187.868
ALLE,2022/05/06,112.114
AMAT,2022/05/06,112.226
AMP,2022/05/06,266.6
AMZN,2022/05/06,114.772
AVB,2022/05/06,210.716
AVY,2022/05/06,176.569
AXP,2022/05/06,166.527
BDX,2022/05/06,257.1
BF-B,2022/05/06,64.437
BMY,2022/05/06,76.141
BR,2022/05/06,141.168
CARR,2022/05/06,37.618
CDW,2022/05/06,170.091
CE,2022/05/06,148.99
CHTR,2022/05/06,459.77
CNC,2022/05/06,84.03
CNP,2022/05/06,30.564
COP,2022/05/06,106.387
CTAS,2022/05/06,382.947
CZR,2022/05/06,59.95
DG,2022/05/06,233.037
DPZ,2022/05/06,340.802
DRE,2022/05/06,49.493
DXC,2022/05/06,29.42
EWA,2022/05/06,23.358
EWC,2022/05/06,36.554
EWG,2022/05/06,24.679
EWH,2022/05/06,20.6
EWJ,2022/05/06,56.145
EWL,2022/05/06,43.706
EWQ,2022/05/06,31.388
EWT,2022/05/06,55.16
EWU,2022/05/06,31.032
EWY,2022/05/06,66.13
EWZ,2022/05/06,29.938
FTV,2022/05/06,60.708
GOOG,2022/05/06,115.66
GPC,2022/05/06,129.928
GSG,2022/05/06,24.37
HIG,2022/05/06,71.727
HIGH.L,2022/05/06,5.03
HST,2022/05/06,20.165
HYG,2022/05/06,76.945
IAU,2022/05/06,35.74
ICLN,2022/05/06,18.444
IEAA.L,2022/05/06,4.854
IEF,2022/05/06,100.81
IEFM.L,2022/05/06,719.3
IEMG,2022/05/06,50.001
IEUS,2022/05/06,52.796
IEVL.L,2022/05/06,7.015
IGF,2022/05/06,48.748
INDA,2022/05/06,42.1
IUMO.L,2022/05/06,10.142
IUVL.L,2022/05/06,8.75
IVV,2022/05/06,411.926
IWM,2022/05/06,182.1
IXN,2022/05/06,50.634
JPEA.L,2022/05/06,4.989
JPM,2022/05/06,122.635
KR,2022/05/06,53.642
LQD,2022/05/06,110.247
MCHI,2022/05/06,47.254
META,2022/05/06,203.77
MVEU.L,2022/05/06,51.24
OGN,2022/05/06,34.489
PG,2022/05/06,156
PPL,2022/05/06,28.974
PRU,2022/05/06,105.383
PYPL,2022/05/06,81.68
RE,2022/05/06,285.592
REET,2022/05/06,26.4
ROL,2022/05/06,33.93
ROST,2022/05/06,95.879
SEGA.L,2022/05/06,100.159
SHY,2022/05/06,82.737
SLV,2022/05/06,20.66
SPMV.L,2022/05/06,76.56
TLT,2022/05/06,113.244
UNH,2022/05/06,497.845
URI,2022/05/06,295.46
V,2022/05/06,202.433
VRSK,2022/05/06,185.064
VXX,2022/05/06,27.07
WRK,2022/05/06,53.14
XLB,2022/05/06,83.886
XLC,2022/05/06,59.228
XLE,2022/05/06,82.036
XLF,2022/05/06,34.559
XLI,2022/05/06,95.108
XLK,2022/05/06,140.214
XLP,2022/05/06,76.159
XLU,2022/05/06,71.642
XLV,2022/05/06,129.246
XLY,2022/05/06,157.794
XOM,2022/05/06,90.76
ABBV,2022/05/09,149.561
ACN,2022/05/09,286.471
AEP,2022/05/09,99.69
AIZ,2022/05/09,180.286
ALLE,2022/05/09,113.389
AMAT,2022/05/09,105.492
AMP,2022/05/09,259.64
AMZN,2022/05/09,108.789
AVB,2022/05/09,202.076
AVY,2022/05/09,175.643
AXP,2022/05/09,160.42
BDX,2022/05/09,251.349
BF-B,2022/05/09,64.656
BMY,2022/05/09,75.744
BR,2022/05/09,137.058
CARR,2022/05/09,37.967
CDW,2022/05/09,164.289
CE,2022/05/09,142.92
CHTR,2022/05/09,463.67
CNC,2022/05/09,79.19
CNP,2022/05/09,30.215
COP,2022/05/09,96.024
CTAS,2022/05/09,373.262
CZR,2022/05/09,52.95
DG,2022/05/09,230.852
DPZ,2022/05/09,332.636
DRE,2022/05/09,47.454
DXC,2022/05/09,28.19
EWA,2022/05/09,22.582
EWC,2022/05/09,35.134
EWG,2022/05/09,24.184
EWH,2022/05/09,20.206
EWJ,2022/05/09,54.56
EWL,2022/05/09,42.275
EWQ,2022/05/09,30.591
EWT,2022/05/09,53.37
EWU,2022/05/09,30.168
EWY,2022/05/09,64.01
EWZ,2022/05/09,28.897
FTV,2022/05/09,59.16
GOOG,2022/05/09,113.084
GPC,2022/05/09,131.071
GSG,2022/05/09,22.97
HIG,2022/05/09,70.424
HIGH.L,2022/05/09,4.998
HST,2022/05/09,19.039
HYG,2022/05/09,76.132
IAU,2022/05/09,35.21
ICLN,2022/05/09,17.341
IEAA.L,2022/05/09,4.852
IEF,2022/05/09,101.558
IEFM.L,2022/05/09,692
IEMG,2022/05/09,48.558
IEUS,2022/05/09,50.934
IEVL.L,2022/05/09,6.862
IGF,2022/05/09,47.525
INDA,2022/05/09,41.37
IUMO.L,2022/05/09,9.629
IUVL.L,2022/05/09,8.558
IVV,2022/05/09,398.678
IWM,2022/05/09,174.44
IXN,2022/05/09,48.741
JPEA.L,2022/05/09,4.935
JPM,2022/05/09,120.792
KR,2022/05/09,54.628
LQD,2022/05/09,110.635
MCHI,2022/05/09,45.524
META,2022/05/09,196.21
MVEU.L,2022/05/09,50.05
OGN,2022/05/09,34.439
PG,2022/05/09,155.61
PPL,2022/05/09,28.538
PRU,2022/05/09,103.832
PYPL,2022/05/09,79.53
RE,2022/05/09,278.873
REET,2022/05/09,25.355
ROL,2022/05/09,33.61
ROST,2022/05/09,93.06
SEGA.L,2022/05/09,100.319
SHY,2022/05/09,82.946
SLV,2022/05/09,20.03
SPMV.L,2022/05/09,75.17
TLT,2022/05/09,114.24
UNH,2022/05/09,484.692
URI,2022/05/09,286.82
V,2022/05/09,192.632
VRSK,2022/05/09,177.639
VXX,2022/05/09,28.01
WRK,2022/05/09,51.06
XLB,2022/05/09,81.236
XLC,2022/05/09,57.691
XLE,2022/05/09,75.249
XLF,2022/05/09,33.733
XLI,2022/05/09,92.808
XLK,2022/05/09,134.787
XLP,2022/05/09,76.129
XLU,2022/05/09,71.107
XLV,2022/05/09,125.9
XLY,2022/05/09,151.069
XOM,2022/05/09,83.604
ABBV,2022/05/10,150.681
ACN,2022/05/10,286.571
AEP,2022/05/10,99.08
AIZ,2022/05/10,181.113
ALLE,2022/05/10,110.262
AMAT,2022/05/10,106.919
AMP,2022/05/10,259.39
AMZN,2022/05/10,108.859
AVB,2022/05/10,198.476
AVY,2022/05/10,170.994
AXP,2022/05/10,161.227
BDX,2022/05/10,249.256
BF-B,2022/05/10,64.955
BMY,2022/05/10,75.764
BR,2022/05/10,136.122
CARR,2022/05/10,37.927
CDW,2022/05/10,166.034
CE,2022/05/10,140.86
CHTR,2022/05/10,468.23
CNC,2022/05/10,79.96
CNP,2022/05/10,30.315
COP,2022/05/10,96.814
CTAS,2022/05/10,377.251
CZR,2022/05/10,50.77
DG,2022/05/10,226.99
DPZ,2022/05/10,334.75
DRE,2022/05/10,49.314
DXC,2022/05/10,28.29
EWA,2022/05/10,22.601
EWC,2022/05/10,34.906
EWG,2022/05/10,24.524
EWH,2022/05/10,20.364
EWJ,2022/05/10,54.639
EWL,2022/05/10,42.765
EWQ,2022/05/10,30.873
EWT,2022/05/10,54
EWU,2022/05/10,30.404
EWY,2022/05/10,64.3
EWZ,2022/05/10,28.945
FTV,2022/05/10,58.341
GOOG,2022/05/10,114.584
GPC,2022/05/10,130.087
GSG,2022/05/10,22.85
HIG,2022/05/10,69.648
HIGH.L,2022/05/10,5.044
HST,2022/05/10,19.428
HYG,2022/05/10,76.568
IAU,2022/05/10,34.91
ICLN,2022/05/10,17.331
IEAA.L,2022/05/10,4.879
IEF,2022/05/10,101.897
IEFM.L,2022/05/10,697.05
IEMG,2022/05/10,48.785
IEUS,2022/05/10,51.16
IEVL.L,2022/05/10,6.913
IGF,2022/05/10,47.19
INDA,2022/05/10,41.05
IUMO.L,2022/05/10,9.516
IUVL.L,2022/05/10,8.488
IVV,2022/05/10,399.465
IWM,2022/05/10,174.49
IXN,2022/05/10,49.468
JPEA.L,2022/05/10,4.952
JPM,2022/05/10,117.848
KR,2022/05/10,54.977
LQD,2022/05/10,111.102
MCHI,2022/05/10,46.19
META,2022/05/10,197.65
MVEU.L,2022/05/10,50.465
OGN,2022/05/10,34.479
PG,2022/05/10,154.79
PPL,2022/05/10,28.033
PRU,2022/05/10,102.982
PYPL,2022/05/10,78.75
RE,2022/05/10,277.611
REET,2022/05/10,25.047
ROL,2022/05/10,32.88
ROST,2022/05/10,89.284
SEGA.L,2022/05/10,101.129
SHY,2022/05/10,82.896
SLV,2022/05/10,19.55
SPMV.L,2022/05/10,74.42
TLT,2022/05/10,115.276
UNH,2022/05/10,486.276
URI,2022/05/10,293.69
V,2022/05/10,193.211
VRSK,2022/05/10,178.527
VXX,2022/05/10,27.055
WRK,2022/05/10,51.08
XLB,2022/05/10,80.73
XLC,2022/05/10,57.95
XLE,2022/05/10,75.932
XLF,2022/05/10,33.434
XLI,2022/05/10,92.201
XLK,2022/05/10,136.842
XLP,2022/05/10,75.603
XLU,2022/05/10,70.244
XLV,2022/05/10,126.348
XLY,2022/05/10,150.62
XOM,2022/05/10,84.158
ABBV,2022/05/11,150.552
ACN,2022/05/11,279.944
AEP,2022/05/11,99.78
AIZ,2022/05/11,179.838
ALLE,2022/05/11,108.16
AMAT,2022/05/11,103.666
AMP,2022/05/11,256.41
AMZN,2022/05/11,105.372
AVB,2022/05/11,201.838
AVY,2022/05/11,170.994
AXP,2022/05/11,158.796
BDX,2022/05/11,248.15
BF-B,2022/05/11,64.706
BMY,2022/05/11,75.625
BR,2022/05/11,134.291
CARR,2022/05/11,37.429
CDW,2022/05/11,163.94
CE,2022/05/11,141.53
CHTR,2022/05/11,448.35
CNC,2022/05/11,80.65
CNP,2022/05/11,30.235
COP,2022/05/11,97.841
CTAS,2022/05/11,369.98
CZR,2022/05/11,48.36
DG,2022/05/11,227.858
DPZ,2022/05/11,324.19
DRE,2022/05/11,53.174
DXC,2022/05/11,27.55
EWA,2022/05/11,22.533
EWC,2022/05/11,34.935
EWG,2022/05/11,24.504
EWH,2022/05/11,20.266
EWJ,2022/05/11,54.045
EWL,2022/05/11,42.314
EWQ,2022/05/11,30.795
EWT,2022/05/11,53.13
EWU,2022/05/11,30.168
EWY,2022/05/11,63.6
EWZ,2022/05/11,29.298
FTV,2022/05/11,57.512
GOOG,2022/05/11,113.961
GPC,2022/05/11,128.408
GSG,2022/05/11,23.58
HIG,2022/05/11,69.429
HIGH.L,2022/05/11,5.09
HST,2022/05/11,19.218
HYG,2022/05/11,76.112
IAU,2022/05/11,35.2
ICLN,2022/05/11,16.825
IEAA.L,2022/05/11,4.886
IEF,2022/05/11,102.525
IEFM.L,2022/05/11,712.4
IEMG,2022/05/11,48.409
IEUS,2022/05/11,51.336
IEVL.L,2022/05/11,7.015
IGF,2022/05/11,47.22
INDA,2022/05/11,40.61
IUMO.L,2022/05/11,9.699
IUVL.L,2022/05/11,8.598
IVV,2022/05/11,393.165
IWM,2022/05/11,170.152
IXN,2022/05/11,48.003
JPEA.L,2022/05/11,4.97
JPM,2022/05/11,117.104
KR,2022/05/11,54.12
LQD,2022/05/11,111.62
MCHI,2022/05/11,46.141
META,2022/05/11,188.74
MVEU.L,2022/05/11,50.83
OGN,2022/05/11,33.08
PG,2022/05/11,152.61
PPL,2022/05/11,28.152
PRU,2022/05/11,101.797
PYPL,2022/05/11,75.17
RE,2022/05/11,276.885
REET,2022/05/11,24.987
ROL,2022/05/11,33.2
ROST,2022/05/11,87.521
SEGA.L,2022/05/11,101.329
SHY,2022/05/11,82.906
SLV,2022/05/11,19.87
SPMV.L,2022/05/11,75.27
TLT,2022/05/11,117.498
UNH,2022/05/11,484.422
URI,2022/05/11,280.82
V,2022/05/11,196.345
VRSK,2022/05/11,174.066
VXX,2022/05/11,27.28
WRK,2022/05/11,50.26
XLB,2022/05/11,80.77
XLC,2022/05/11,56.903
XLE,2022/05/11,76.951
XLF,2022/05/11,33.126
XLI,2022/05/11,91.364
XLK,2022/05/11,132.523
XLP,2022/05/11,75.276
XLU,2022/05/11,70.75
XLV,2022/05/11,125.512
XLY,2022/05/11,145.222
XOM,2022/05/11,85.91
ABBV,2022/05/12,152.86
ACN,2022/05/12,280.213
AEP,2022/05/12,98.53
AIZ,2022/05/12,178.673
ALLE,2022/05/12,110.73
AMAT,2022/05/12,106.5
AMP,2022/05/12,250.97
AMZN,2022/05/12,106.93
AVB,2022/05/12,202.443
AVY,2022/05/12,171.7
AXP,2022/05/12,152.698
BDX,2022/05/12,248.878
BF-B,2022/05/12,65.015
BMY,2022/05/12,75.774
BR,2022/05/12,135.764
CARR,2022/05/12,38.932
CDW,2022/05/12,166.273
CE,2022/05/12,139.02
CHTR,2022/05/12,465.26
CNC,2022/05/12,81.23
CNP,2022/05/12,30.225
COP,2022/05/12,98.395
CTAS,2022/05/12,366.21
CZR,2022/05/12,49.83
DG,2022/05/12,231.34
DPZ,2022/05/12,326.902
DRE,2022/05/12,51.97
DXC,2022/05/12,28.12
EWA,2022/05/12,22.107
EWC,2022/05/12,34.628
EWG,2022/05/12,24.368
EWH,2022/05/12,20.374
EWJ,2022/05/12,54.649
EWL,2022/05/12,42.148
EWQ,2022/05/12,30.572
EWT,2022/05/12,52.73
EWU,2022/05/12,30.021
EWY,2022/05/12,62.68
EWZ,2022/05/12,29.7
FTV,2022/05/12,57.462
GOOG,2022/05/12,113.161
GPC,2022/05/12,131.826
GSG,2022/05/12,23.73
HIG,2022/05/12,68.733
HIGH.L,2022/05/12,5.085
HST,2022/05/12,19.129
HYG,2022/05/12,76.082
IAU,2022/05/12,34.66
ICLN,2022/05/12,16.7
IEAA.L,2022/05/12,4.922
IEF,2022/05/12,102.864
IEFM.L,2022/05/12,703
IEMG,2022/05/12,48.054
IEUS,2022/05/12,50.925
IEVL.L,2022/05/12,6.97
IGF,2022/05/12,46.934
INDA,2022/05/12,40.42
IUMO.L,2022/05/12,9.461
IUVL.L,2022/05/12,8.395
IVV,2022/05/12,392.587
IWM,2022/05/12,172.146
IXN,2022/05/12,47.605
JPEA.L,2022/05/12,4.967
JPM,2022/05/12,117.005
KR,2022/05/12,54.22
LQD,2022/05/12,111.669
MCHI,2022/05/12,46.19
META,2022/05/12,191.24
MVEU.L,2022/05/12,50.685
OGN,2022/05/12,34.35
PG,2022/05/12,151.99
PPL,2022/05/12,28.092
PRU,2022/05/12,98.942
PYPL,2022/05/12,74.29
RE,2022/05/12,272.343
REET,2022/05/12,25.156
ROL,2022/05/12,33.23
ROST,2022/05/12,88.786
SEGA.L,2022/05/12,101.859
SHY,2022/05/12,83.026
SLV,2022/05/12,19.12
SPMV.L,2022/05/12,73.66
TLT,2022/05/12,117.278
UNH,2022/05/12,477.099
URI,2022/05/12,283.02
V,2022/05/12,193.97
VRSK,2022/05/12,173.327
VXX,2022/05/12,26.93
WRK,2022/05/12,47.46
XLB,2022/05/12,80.621
XLC,2022/05/12,57.522
XLE,2022/05/12,77.277
XLF,2022/05/12,32.877
XLI,2022/05/12,91.533
XLK,2022/05/12,131.157
XLP,2022/05/12,75.256
XLU,2022/05/12,70.035
XLV,2022/05/12,126.727
XLY,2022/05/12,146.22
XOM,2022/05/12,86.3
ABBV,2022/05/13,152.078
ACN,2022/05/13,285.754
AEP,2022/05/13,99.69
AIZ,2022/05/13,180.934
ALLE,2022/05/13,112.323
AMAT,2022/05/13,111.587
AMP,2022/05/13,261.61
AMZN,2022/05/13,113.055
AVB,2022/05/13,205.538
AVY,2022/05/13,173.532
AXP,2022/05/13,158.158
BDX,2022/05/13,247.602
BF-B,2022/05/13,66.61
BMY,2022/05/13,75.277
BR,2022/05/13,138.68
CARR,2022/05/13,40.018
CDW,2022/05/13,168.815
CE,2022/05/13,142.52
CHTR,2022/05/13,471.39
CNC,2022/05/13,82.32
CNP,2022/05/13,30.862
COP,2022/05/13,101.665
CTAS,2022/05/13,375.97
CZR,2022/05/13,54.99
DG,2022/05/13,231.809
DPZ,2022/05/13,339.955
DRE,2022/05/13,53.62
DXC,2022/05/13,29.67
EWA,2022/05/13,22.912
EWC,2022/05/13,35.64
EWG,2022/05/13,25.029
EWH,2022/05/13,20.807
EWJ,2022/05/13,55.778
EWL,2022/05/13,42.961
EWQ,2022/05/13,31.524
EWT,2022/05/13,53.9
EWU,2022/05/13,30.974
EWY,2022/05/13,65.49
EWZ,2022/05/13,30.464
FTV,2022/05/13,58.431
GOOG,2022/05/13,116.516
GPC,2022/05/13,133.892
GSG,2022/05/13,24.17
HIG,2022/05/13,69.181
HIGH.L,2022/05/13,5.111
HST,2022/05/13,19.826
HYG,2022/05/13,76.171
IAU,2022/05/13,34.39
ICLN,2022/05/13,17.52
IEAA.L,2022/05/13,4.913
IEF,2022/05/13,102.326
IEFM.L,2022/05/13,720.7
IEMG,2022/05/13,49.378
IEUS,2022/05/13,52.746
IEVL.L,2022/05/13,7.114
IGF,2022/05/13,48.018
INDA,2022/05/13,40.47
IUMO.L,2022/05/13,9.758
IUVL.L,2022/05/13,8.59
IVV,2022/05/13,402.157
IWM,2022/05/13,177.602
IXN,2022/05/13,49.279
JPEA.L,2022/05/13,4.986
JPM,2022/05/13,118.046
KR,2022/05/13,53.39
LQD,2022/05/13,111.082
MCHI,2022/05/13,48.05
META,2022/05/13,198.62
MVEU.L,2022/05/13,51.52
OGN,2022/05/13,34.94
PG,2022/05/13,153.62
PPL,2022/05/13,28.518
PRU,2022/05/13,99.96
PYPL,2022/05/13,78.83
RE,2022/05/13,278.336
REET,2022/05/13,25.793
ROL,2022/05/13,34.05
ROST,2022/05/13,91.715
SEGA.L,2022/05/13,101.129
SHY,2022/05/13,82.996
SLV,2022/05/13,19.42
SPMV.L,2022/05/13,75.16
TLT,2022/05/13,115.545
UNH,2022/05/13,483.675
URI,2022/05/13,288.44
V,2022/05/13,199.23
VRSK,2022/05/13,175.872
VXX,2022/05/13,25.97
WRK,2022/05/13,46.21
XLB,2022/05/13,81.862
XLC,2022/05/13,58.868
XLE,2022/05/13,79.919
XLF,2022/05/13,33.355
XLI,2022/05/13,92.698
XLK,2022/05/13,135.516
XLP,2022/05/13,76.387
XLU,2022/05/13,70.869
XLV,2022/05/13,128.071
XLY,2022/05/13,151.977
XOM,2022/05/13,88.86
ABBV,2022/05/16,154.029
ACN,2022/05/16,285.156
AEP,2022/05/16,99.39
AIZ,2022/05/16,179.798
ALLE,2022/05/16,111.298
AMAT,2022/05/16,110.21
AMP,2022/05/16,260.56
AMZN,2022/05/16,110.81
AVB,2022/05/16,203.197
AVY,2022/05/16,172.716
AXP,2022/05/16,155.847
BDX,2022/05/16,252.037
BF-B,2022/05/16,66.8
BMY,2022/05/16,76.38
BR,2022/05/16,138.302
CARR,2022/05/16,39.689
CDW,2022/05/16,168.645
CE,2022/05/16,144.68
CHTR,2022/05/16,463.34
CNC,2022/05/16,84.72
CNP,2022/05/16,30.802
COP,2022/05/16,104.688
CTAS,2022/05/16,377.73
CZR,2022/05/16,51.99
DG,2022/05/16,233.645
DPZ,2022/05/16,335.478
DRE,2022/05/16,53.44
DXC,2022/05/16,29.63
EWA,2022/05/16,22.999
EWC,2022/05/16,35.978
EWG,2022/05/16,25.019
EWH,2022/05/16,20.827
EWJ,2022/05/16,55.481
EWL,2022/05/16,43.059
EWQ,2022/05/16,31.66
EWT,2022/05/16,53.47
EWU,2022/05/16,31.337
EWY,2022/05/16,64.74
EWZ,2022/05/16,30.903
FTV,2022/05/16,58.051
GOOG,2022/05/16,114.792
GPC,2022/05/16,135.372
GSG,2022/05/16,24.75
HIG,2022/05/16,68.892
HIGH.L,2022/05/16,5.095
HST,2022/05/16,20.105
HYG,2022/05/16,76.062
IAU,2022/05/16,34.71
ICLN,2022/05/16,17.381
IEAA.L,2022/05/16,4.911
IEF,2022/05/16,102.755
IEFM.L,2022/05/16,716.3
IEMG,2022/05/16,49.2
IEUS,2022/05/16,52.791
IEVL.L,2022/05/16,7.146
IGF,2022/05/16,48.482
INDA,2022/05/16,40.29
